"","Course.Identifier","College","Department","Merged","Subject.Code","Catalog.Number","Course.Description","Course.Level","Total.Student.Count","D_GRADE_COUNT","FAIL_GRADE_COUNT","WITHDRAW_GRADE_COUNT","DEW_COUNT","PASS_GRADE_COUNT","WITHDRAW_FULLMED_GRADE_COUNT","INCOMPLETE_UNGRADED_COUNT","TERM_LD","ACAD_YR_SID","Percent.D.Grade","Percent.E.Grade","Percent.W.Grade","Percent.DEW","Percent.Passed","Per.Full..Medical.Withdrawal","Per.Ungraded..Incomplete","P.F.Opt","Units","Class..","Sections","Total.Enroll","Max.Enroll","Rm.Cap","Early_Morning","Mid_Morning","Early_Afternoon","Mid_Afternoon","Evening","Asynchronous","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Laboratory","Lecture","Colloquim","Seminar","Workshop","Discussion","Studio","Practicum","In_Person","Full_Online","IntractTV","Hybrid","Live_Online","Reg_Session","First_Half_Session","Second_Half_Session","First_Third_Session","Second_Third_Session","Third_Third_Session","Ten_Week","Thirteen_Week","Other","College_Number"
"2065","Fall 2019_TLS_402","College of Education","Teachg Learning Sociocult Stds","TLS_402","TLS","402","Linguistics for Teachers","Upper Division",84,0,1,0,1,83,0,0,"Fall 2019",2020,0,1.2,0,1.2,98.8,0,0,"",3,196566,3,84,105,120,1,1,1,0,0,0,1,2,1,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,12
"2066","Fall 2019_TLS_406","College of Education","Teachg Learning Sociocult Stds","TLS_406","TLS","406","ELL Assessment & Instruction","Upper Division",27,0,0,0,0,27,0,0,"Fall 2019",2020,0,0,0,0,100,0,0,"",3,65578,1,27,35,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
"2067","Fall 2019_TLS_409","College of Education","Teachg Learning Sociocult Stds","TLS_409","TLS","409","Found of Educ for Soc Jus","Upper Division",69,0,2,1,3,66,0,0,"Fall 2019",2020,0,2.9,1.4,4.3,95.7,0,0,"",3,193458,3,69,89,81,2,0,0,0,1,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,12
"2068","Fall 2019_TLS_411","College of Education","Teachg Learning Sociocult Stds","TLS_411","TLS","411","Cult Plural-Young Child","Upper Division",23,0,0,0,0,23,0,0,"Fall 2019",2020,0,0,0,0,100,0,0,"",3,43183,1,23,35,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
"2069","Fall 2019_TLS_412","College of Education","Teachg Learning Sociocult Stds","TLS_412","TLS","412","Promtg Div Multicultrl Context","Upper Division",29,1,2,3,6,23,0,0,"Fall 2019",2020,3.4,6.9,10.3,20.7,79.3,0,0,"",3,131143,2,29,35,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,12
"2070","Fall 2019_TLS_416","College of Education","Teachg Learning Sociocult Stds","TLS_416","TLS","416","Intr Strc Engl Immersion","Upper Division",41,0,0,0,0,41,0,0,"Fall 2019",2020,0,0,0,0,100,0,0,"",3,116558,2,41,70,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,12
"2071","Fall 2019_TLS_417","College of Education","Teachg Learning Sociocult Stds","TLS_417","TLS","417","Sei Methods","Upper Division",20,0,0,0,0,20,0,0,"Fall 2019",2020,0,0,0,0,100,0,0,"",3,52837,1,20,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12
"2072","Fall 2019_TLS_480","College of Education","Teachg Learning Sociocult Stds","TLS_480","TLS","480","Children's Lit Classroom","Upper Division",85,0,2,0,2,81,2,0,"Fall 2019",2020,0,2.4,0,2.4,95.3,2.4,0,"",3,98205,3,85,90,3,0,2,1,0,0,0,1,2,1,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,12
"2073","Fall 2019_TLS_481","College of Education","Teachg Learning Sociocult Stds","TLS_481","TLS","481","Chldn Lit/Clsrm/Birth-8","Upper Division",22,0,0,0,0,22,0,0,"Fall 2019",2020,0,0,0,0,100,0,0,"",3,57153,1,22,30,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
"2074","Fall 2019_TLS_495A","College of Education","Teachg Learning Sociocult Stds","TLS_495A","TLS","495A","Topics Lang,Rdng+Culture","Upper Division",69,0,1,1,2,66,1,0,"Fall 2019",2020,0,1.4,1.4,2.9,95.7,1.4,0,"",1,267066,4,69,133,21,2,0,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,12
"2075","Fall 2019_TURK_101","College of Social & Behav Sci","Turkish","TURK_101","TURK","101","Beginning Turkish I","Lower Division",58,0,0,0,0,58,0,0,"Fall 2019",2020,0,0,0,0,100,0,0,"Y",5,126742,2,31,50,60,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5
"2076","Fall 2019_TURK_401","College of Social & Behav Sci","Turkish","TURK_401","TURK","401","Intermediate Turkish I","Upper Division",20,0,0,0,0,20,0,0,"Fall 2019",2020,0,0,0,0,100,0,0,"Y",5,38046,1,20,30,52,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"2077","Fall 2019_WFSC_385","College of Agric and Life Sci","Nat Resources & Eviron, Sch","WFSC_385","WFSC","385","Zoo and Aquarium Conservation","Upper Division",44,2,1,1,4,39,1,0,"Fall 2019",2020,4.5,2.3,2.3,9.1,88.6,2.3,0,"",3,54712,1,44,50,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2078","Fall 2019_WFSC_430","College of Agric and Life Sci","Nat Resources & Eviron, Sch","WFSC_430","WFSC","430","Conservation Genetics","Upper Division",12,2,0,0,2,10,0,0,"Fall 2019",2020,16.7,0,0,16.7,83.3,0,0,"",3,49805,1,12,33,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2079","Fall 2019_WFSC_444","College of Agric and Life Sci","Nat Resources & Eviron, Sch","WFSC_444","WFSC","444","Wildlife Ecol, Cnsrv, Mgmt","Upper Division",50,1,3,0,4,46,0,0,"Fall 2019",2020,2,6,0,8,92,0,0,"",4,38057,1,50,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2080","Fall 2019_WFSC_471","College of Agric and Life Sci","Nat Resources & Eviron, Sch","WFSC_471","WFSC","471","Stream Ecology","Upper Division",10,0,0,0,0,10,0,0,"Fall 2019",2020,0,0,0,0,100,0,0,"",3,54330,1,10,30,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2081","Fall 2020_ACBS_102L","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_102L","ACBS","102L","Intro to Animal Sci Lab","Lower Division",231,7,14,2,23,203,5,0,"Fall 2020",2021,3,6.1,0.9,10,87.9,2.2,0,"",1,708215,12,231,240,600,0,0,12,0,0,0,0,6,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,1
"2082","Fall 2020_ACBS_102R","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_102R","ACBS","102R","Introd to Animal Science","Lower Division",291,18,19,1,38,247,6,0,"Fall 2020",2021,6.2,6.5,0.3,13.1,84.9,2.1,0,"",3,40425,1,291,299,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2083","Fall 2020_ACBS_142","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_142","ACBS","142","Intro Anml Racing Indus","Lower Division",20,2,1,0,3,16,1,0,"Fall 2020",2021,10,5,0,15,80,5,0,"",2,25685,1,20,20,31,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2084","Fall 2020_ACBS_160D1","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_160D1","ACBS","160D1","Hum+Anml Interl Dom-Pres","Lower Division",804,31,83,28,142,644,18,0,"Fall 2020",2021,3.9,10.3,3.5,17.7,80.1,2.2,0,"",3,364609,6,804,985,6,1,1,0,0,0,4,2,0,2,0,2,0,0,0,6,0,0,0,0,0,0,0,4,0,0,2,4,0,2,0,0,0,0,0,0,1
"2085","Fall 2020_ACBS_195F","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_195F","ACBS","195F","Careers/Veterinary Sci","Lower Division",215,2,19,3,24,188,3,0,"Fall 2020",2021,0.9,8.8,1.4,11.2,87.4,1.4,0,"",1,37512,1,215,190,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2086","Fall 2020_ACBS_270","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_270","ACBS","270","Intro Horse Science","Lower Division",48,0,3,2,5,43,0,0,"Fall 2020",2021,0,6.3,4.2,10.4,89.6,0,0,"",3,25686,1,48,50,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2087","Fall 2020_ACBS_271A","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_271A","ACBS","271A","Trng+Mgmt Of Weanling","Lower Division",17,0,0,0,0,17,0,0,"Fall 2020",2021,0,0,0,0,100,0,0,"",3,65229,2,34,40,2,0,0,2,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
"2088","Fall 2020_ACBS_272","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_272","ACBS","272","Intro Horsemanship Prog","Lower Division",15,0,0,0,0,14,1,0,"Fall 2020",2021,0,0,0,0,93.3,6.7,0,"",2,201326,3,30,32,3,0,3,0,0,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1
"2089","Fall 2020_ACBS_297B","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_297B","ACBS","297B","Intr Comptv Lvestck Judg","Lower Division",7,0,0,1,1,6,0,0,"Fall 2020",2021,0,0,14.3,14.3,85.7,0,0,"",2,25692,1,7,27,27,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2090","Fall 2020_ACBS_301","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_301","ACBS","301","Financial+Econ Strategy","Upper Division",38,1,2,4,7,31,0,0,"Fall 2020",2021,2.6,5.3,10.5,18.4,81.6,0,0,"",3,55565,1,38,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2091","Fall 2020_ACBS_315L","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_315L","ACBS","315L","Psio of Reproduction Lab","Upper Division",18,0,1,0,1,17,0,0,"Fall 2020",2021,0,5.6,0,5.6,94.4,0,0,"",1,40324,1,18,30,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2092","Fall 2020_ACBS_315R","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_315R","ACBS","315R","Psio of Reproduction","Upper Division",45,2,0,0,2,43,0,0,"Fall 2020",2021,4.4,0,0,4.4,95.6,0,0,"",3,40325,1,45,120,508,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2093","Fall 2020_ACBS_320","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_320","ACBS","320","Dairy Animal Milk Production","Upper Division",20,0,2,0,2,18,0,0,"Fall 2020",2021,0,10,0,10,90,0,0,"",3,67530,1,20,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2094","Fall 2020_ACBS_329A","College of Agric and Life Sci","Plant Pathology","ACBS_329A","ACBS","329A","Microbial Diversity","Upper Division",24,1,1,0,2,22,0,0,"Fall 2020",2021,4.2,4.2,0,8.3,91.7,0,0,"",3,93579,2,24,160,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1
"2095","Fall 2020_ACBS_336A","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_336A","ACBS","336A","Applied Animal Nutrition","Upper Division",49,1,0,0,1,48,0,0,"Fall 2020",2021,2,0,0,2,98,0,0,"",3,67573,1,49,50,240,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2096","Fall 2020_ACBS_345","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_345","ACBS","345","Racing Laws+Enforcement","Upper Division",8,0,0,0,0,8,0,0,"Fall 2020",2021,0,0,0,0,100,0,0,"",3,25698,1,8,10,36,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2097","Fall 2020_ACBS_380L","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_380L","ACBS","380L","Food Safety and Micro Lab","Upper Division",14,1,4,1,6,8,0,0,"Fall 2020",2021,7.1,28.6,7.1,42.9,57.1,0,0,"",1,61187,1,14,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2098","Fall 2020_ACBS_380R","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_380R","ACBS","380R","Food Safety and Microbiology","Upper Division",33,2,1,0,3,30,0,0,"Fall 2020",2021,6.1,3,0,9.1,90.9,0,0,"",3,134130,2,33,140,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1
"2099","Fall 2020_ACBS_400A","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_400A","ACBS","400A","Anml Anatomy+Physiology","Upper Division",115,7,4,2,13,100,2,0,"Fall 2020",2021,6.1,3.5,1.7,11.3,87,1.7,0,"",3,37516,1,115,110,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2100","Fall 2020_ACBS_410","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_410","ACBS","410","Animal Toxicology","Upper Division",29,0,0,1,1,27,1,0,"Fall 2020",2021,0,0,3.4,3.4,93.1,3.4,0,"",3,51999,1,29,30,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2101","Fall 2020_ACBS_419","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_419","ACBS","419","Immunology","Upper Division",99,2,1,1,4,94,1,0,"Fall 2020",2021,2,1,1,4,94.9,1,0,"",4,48209,1,99,100,112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2102","Fall 2020_ACBS_427R","College of Agric and Life Sci","Plant Pathology","ACBS_427R","ACBS","427R","General Mycology","Upper Division",20,0,5,0,5,15,0,0,"Fall 2020",2021,0,25,0,25,75,0,0,"",3,91068,2,20,60,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1
"2103","Fall 2020_ACBS_431","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_431","ACBS","431","Equine Nutrition+Mgmt","Upper Division",45,2,4,1,7,38,0,0,"Fall 2020",2021,4.4,8.9,2.2,15.6,84.4,0,0,"",3,52191,1,45,45,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2104","Fall 2020_ACBS_437","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_437","ACBS","437","Food Safety Laws and Legal Pol","Upper Division",20,1,1,1,3,16,1,0,"Fall 2020",2021,5,5,5,15,80,5,0,"",3,134843,2,20,130,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1
"2105","Fall 2020_ACBS_442","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_442","ACBS","442","Rac Bus Strats+Globl Prs","Upper Division",6,0,1,0,1,5,0,0,"Fall 2020",2021,0,16.7,0,16.7,83.3,0,0,"",3,25709,1,6,10,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2106","Fall 2020_ACBS_444","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_444","ACBS","444","Dev+Mgmt Racing Animal","Upper Division",17,1,1,0,2,15,0,0,"Fall 2020",2021,5.9,5.9,0,11.8,88.2,0,0,"",3,25710,1,17,20,40,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2107","Fall 2020_ACBS_447","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_447","ACBS","447","Legal Envrnmnt/Business","Upper Division",59,1,4,2,7,51,1,0,"Fall 2020",2021,1.7,6.8,3.4,11.9,86.4,1.7,0,"",3,55479,1,59,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"2108","Fall 2020_ACBS_449","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_449","ACBS","449","Diseases of Wildlife","Upper Division",69,5,4,1,10,58,1,0,"Fall 2020",2021,7.2,5.8,1.4,14.5,84.1,1.4,0,"",3,40086,1,69,70,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2109","Fall 2020_ACBS_470","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_470","ACBS","470","Animals and Ecosystems","Upper Division",13,0,0,0,0,13,0,0,"Fall 2020",2021,0,0,0,0,100,0,0,"",3,64332,1,13,30,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2110","Fall 2020_ACBS_475","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_475","ACBS","475","Equine Enterprises","Upper Division",11,1,0,0,1,10,0,0,"Fall 2020",2021,9.1,0,0,9.1,90.9,0,0,"",3,52007,1,11,20,38,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2111","Fall 2020_ACBS_481","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_481","ACBS","481","App Companion Ani Behavior","Upper Division",15,1,0,0,1,13,1,0,"Fall 2020",2021,6.7,0,0,6.7,86.7,6.7,0,"",3,58449,1,15,15,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2112","Fall 2020_ACBS_483","College of Agric and Life Sci","Animal&Biomedical Sciences-Ins","ACBS_483","ACBS","483","Primate Behav & Captive Mgmnt","Upper Division",12,0,2,0,2,9,1,0,"Fall 2020",2021,0,16.7,0,16.7,75,8.3,0,"",3,58574,1,12,15,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2113","Fall 2020_ACCT_200","Eller College of Management","School of Accountancy","ACCT_200","ACCT","200","Intro to Financial Acct","Lower Division",1014,154,115,163,432,567,15,0,"Fall 2020",2021,15.2,11.3,16.1,42.6,55.9,1.5,0,"",3,223830,6,1014,815,6,2,0,1,2,0,1,0,5,0,5,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,5,5,1,0,0,0,0,0,0,0,2
"2114","Fall 2020_ACCT_210","Eller College of Management","School of Accountancy","ACCT_210","ACCT","210","Intro to Managerial Acct","Lower Division",462,80,25,15,120,341,1,0,"Fall 2020",2021,17.3,5.4,3.2,26,73.8,0.2,0,"",3,108391,3,462,350,3,0,1,0,1,0,1,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,2
"2115","Fall 2020_ACCT_250","Eller College of Management","School of Accountancy","ACCT_250","ACCT","250","Survey of Accounting","Lower Division",189,27,22,42,91,97,1,0,"Fall 2020",2021,14.3,11.6,22.2,48.1,51.3,0.5,0,"",3,43041,1,189,180,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"2116","Fall 2020_ACCT_310","Eller College of Management","School of Accountancy","ACCT_310","ACCT","310","Cost + Managerial Acct","Upper Division",46,0,0,5,5,41,0,0,"Fall 2020",2021,0,0,10.9,10.9,89.1,0,0,"Y",3,49812,1,46,60,63,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"2117","Fall 2020_ACCT_400A","Eller College of Management","School of Accountancy","ACCT_400A","ACCT","400A","Inter Financial Acct","Upper Division",99,5,0,10,15,84,0,0,"Fall 2020",2021,5.1,0,10.1,15.2,84.8,0,0,"Y",3,51241,2,99,110,126,1,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
"2118","Fall 2020_ACCT_400C","Eller College of Management","School of Accountancy","ACCT_400C","ACCT","400C","Inter Financial Acct","Upper Division",105,2,1,2,5,100,0,0,"Fall 2020",2021,1.9,1,1.9,4.8,95.2,0,0,"",3,51249,2,105,125,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
"2119","Fall 2020_ACCT_400E","Eller College of Management","School of Accountancy","ACCT_400E","ACCT","400E","Intermed Acct - Bus Admin Maj","Upper Division",199,10,9,0,19,180,0,0,"Fall 2020",2021,5,4.5,0,9.5,90.5,0,0,"",3,256535,4,199,140,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,2
"2120","Fall 2020_ACCT_420","Eller College of Management","School of Accountancy","ACCT_420","ACCT","420","Principles of Federal Taxation","Upper Division",118,3,1,12,16,102,0,0,"Fall 2020",2021,2.5,0.8,10.2,13.6,86.4,0,0,"",3,112575,3,118,140,162,1,1,1,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2
"2121","Fall 2020_ACCT_430","Eller College of Management","School of Accountancy","ACCT_430","ACCT","430","Inf Qlt Assur:Mgmt Persp","Upper Division",54,0,1,0,1,53,0,0,"Fall 2020",2021,0,1.9,0,1.9,98.1,0,0,"",3,51257,2,54,79,2,0,1,1,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
"2122","Fall 2020_ACCT_451","Eller College of Management","School of Accountancy","ACCT_451","ACCT","451","Analysis Fin Statement","Upper Division",67,1,1,0,2,65,0,0,"Fall 2020",2021,1.5,1.5,0,3,97,0,0,"",3,92756,2,67,84,2,1,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
"2123","Fall 2020_ACCT_461","Eller College of Management","School of Accountancy","ACCT_461","ACCT","461","Accounting Info Systems","Upper Division",64,0,0,2,2,62,0,0,"Fall 2020",2021,0,0,3.1,3.1,96.9,0,0,"",3,51263,2,64,80,117,0,0,1,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
"2124","Fall 2020_ACCT_472A","Eller College of Management","School of Accountancy","ACCT_472A","ACCT","472A","Acct Not-For-Profit Ents","Upper Division",30,1,0,0,1,29,0,0,"Fall 2020",2021,3.3,0,0,3.3,96.7,0,0,"",3,25633,1,30,38,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"2125","Fall 2020_AED_150A1","College of Agric and Life Sci","Agricultural Education","AED_150A1","AED","150A1","Learn to Teach to Learn","Lower Division",88,1,5,6,12,74,2,0,"Fall 2020",2021,1.1,5.7,6.8,13.6,84.1,2.3,0,"",3,183459,3,88,86,3,0,1,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1
"2126","Fall 2020_AED_150C1","College of Agric and Life Sci","Agricultural Education","AED_150C1","AED","150C1","Ag & Life Sciences Literacy","Lower Division",46,2,7,2,11,33,2,0,"Fall 2020",2021,4.3,15.2,4.3,23.9,71.7,4.3,0,"",3,129966,2,46,48,2,0,0,1,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
"2127","Fall 2020_AED_195A","College of Agric and Life Sci","Agricultural Education","AED_195A","AED","195A","Freshman Colloquium","Lower Division",20,1,4,3,8,12,0,0,"Fall 2020",2021,5,20,15,40,60,0,0,"",1,48446,1,20,21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"2128","Fall 2020_AED_195B","College of Agric and Life Sci","Agricultural Education","AED_195B","AED","195B","Professional Resiliency","Lower Division",9,0,1,0,1,8,0,0,"Fall 2020",2021,0,11.1,0,11.1,88.9,0,0,"",1,62827,1,9,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
